"","data_id","treat","age","education","black","hispanic","married","nodegree","re74","re75","re78"
"701","PSID",0,45,12,0,0,1,0,17633.400390625,18798.38671875,19949.30859375
"702","PSID",0,22,12,0,0,1,0,17633.400390625,19693.548828125,23643.625
"703","PSID",0,55,14,0,0,1,0,17633.400390625,19693.548828125,2068.81713867188
"704","PSID",0,24,12,0,0,1,0,17633.400390625,19693.548828125,11526.2666015625
"705","PSID",0,23,12,0,0,1,0,17633.400390625,21546.53125,4433.1796875
"706","PSID",0,24,13,1,0,0,0,17633.400390625,25064.515625,22165.8984375
"707","PSID",0,31,13,0,0,1,0,17633.400390625,25064.515625,23643.625
"708","PSID",0,43,12,0,0,1,0,17633.400390625,26854.83984375,28076.8046875
"709","PSID",0,43,12,0,0,1,0,17633.400390625,26854.83984375,28076.8046875
"710","PSID",0,23,12,1,0,1,0,17672.587890625,14322.5810546875,12294.6845703125
"711","PSID",0,22,12,0,0,1,0,17703.935546875,12532.2578125,20688.171875
"712","PSID",0,30,12,1,0,1,0,17760.75390625,17366.12890625,19210.4453125
"713","PSID",0,28,12,0,0,0,0,17829.328125,5012.9033203125,16240.21484375
"714","PSID",0,28,12,0,0,1,0,17829.328125,11100,20688.171875
"715","PSID",0,21,12,0,0,0,0,17829.328125,12945.8232421875,26599.078125
"716","PSID",0,28,13,0,0,1,0,17876.349609375,15396.7744140625,22452.578125
"717","PSID",0,25,14,0,0,1,0,17939.046875,14322.5810546875,9974.654296875
"718","PSID",0,54,12,0,0,1,0,18025.255859375,18798.38671875,23643.625
"719","PSID",0,26,16,0,0,1,0,18025.255859375,19872.580078125,20983.716796875
"720","PSID",0,26,16,0,0,1,0,18025.255859375,23274.193359375,28076.8046875
"721","PSID",0,49,13,0,0,1,0,18221.181640625,17903.2265625,17732.71875
"722","PSID",0,21,13,1,0,0,0,18221.181640625,21125.806640625,21870.353515625
"723","PSID",0,26,16,0,0,1,0,18221.181640625,22379.03125,18471.58203125
"724","PSID",0,30,12,1,0,1,0,18338.736328125,25422.580078125,22165.8984375
"725","PSID",0,21,13,0,0,1,0,18417.107421875,8951.61328125,27337.94140625
"726","PSID",0,33,12,0,0,1,0,18417.107421875,12890.3232421875,20688.171875
"727","PSID",0,33,12,0,0,1,0,18417.107421875,14412.0966796875,20688.171875
"728","PSID",0,40,12,0,0,1,0,18417.107421875,17545.16015625,17289.400390625
"729","PSID",0,27,16,0,0,1,0,18417.107421875,18798.38671875,25860.21484375
"730","PSID",0,21,12,0,0,1,0,18417.107421875,19693.548828125,28224.578125
"731","PSID",0,31,12,0,0,1,0,18593.44140625,14814.9189453125,16254.9921875
"732","PSID",0,27,14,1,0,1,0,18613.03515625,0,13299.5390625
"733","PSID",0,47,17,0,0,1,0,18613.03515625,10025.8056640625,35465.4375
"734","PSID",0,32,12,1,0,1,0,18613.03515625,16112.9033203125,17732.71875
"735","PSID",0,28,12,1,0,0,0,18613.03515625,17008.064453125,19949.30859375
"736","PSID",0,35,14,0,0,1,0,18613.03515625,19693.548828125,22424.501953125
"737","PSID",0,26,14,0,0,1,0,18613.03515625,19693.548828125,28076.8046875
"738","PSID",0,37,12,0,0,1,0,18613.03515625,21483.87109375,23052.53515625
"739","PSID",0,23,12,0,0,0,0,18613.03515625,23274.193359375,32953.3046875
"740","PSID",0,44,12,1,0,1,0,18613.03515625,23632.2578125,19210.4453125
"741","PSID",0,44,12,1,0,1,0,18613.03515625,23632.2578125,19210.4453125
"742","PSID",0,36,12,1,0,1,0,18613.03515625,25064.515625,33692.1640625
"743","PSID",0,26,12,0,0,1,0,18677.689453125,18261.2890625,24973.578125
"744","PSID",0,23,14,0,0,1,0,18722.75390625,21662.90234375,28076.8046875
"745","PSID",0,32,13,1,0,1,0,18808.9609375,14143.5478515625,26599.078125
"746","PSID",0,33,12,0,0,0,0,18808.9609375,16028.7578125,17502.193359375
"747","PSID",0,37,12,1,0,1,0,18808.9609375,16112.9033203125,32509.984375
"748","PSID",0,27,12,0,0,1,0,18808.9609375,17187.09765625,19505.990234375
"749","PSID",0,43,12,0,0,1,0,18808.9609375,17903.2265625,26155.759765625
"750","PSID",0,27,16,0,0,1,0,18808.9609375,17903.2265625,18471.58203125
"751","PSID",0,24,12,0,0,1,0,18808.9609375,17903.2265625,18323.810546875
"752","PSID",0,24,12,0,0,1,0,18808.9609375,18798.38671875,23052.53515625
"753","PSID",0,34,12,1,0,0,0,18848.146484375,30435.484375,12560.67578125
"754","PSID",0,42,12,0,0,1,0,18879.494140625,17008.064453125,19210.4453125
"755","PSID",0,24,13,1,0,1,0,18881.453125,16112.9033203125,12560.67578125
"756","PSID",0,27,12,0,0,1,0,18924.55859375,11995.1611328125,22165.8984375
"757","PSID",0,23,12,1,0,1,0,19004.888671875,13427.4189453125,13299.5390625
"758","PSID",0,26,16,0,0,1,0,19004.888671875,16112.9033203125,26599.078125
"759","PSID",0,27,12,1,0,1,0,19004.888671875,19693.548828125,19210.4453125
"760","PSID",0,37,12,1,0,1,0,19004.888671875,25959.677734375,25860.21484375
"761","PSID",0,37,12,0,0,1,0,19016.64453125,20893.064453125,16993.85546875
"762","PSID",0,26,12,0,1,1,0,19055.828125,0,13299.5390625
"763","PSID",0,23,12,0,0,1,0,19096.974609375,20683.59765625,16993.85546875
"764","PSID",0,26,13,0,0,1,0,19200.814453125,14680.64453125,18471.58203125
"765","PSID",0,27,16,0,0,1,0,19200.814453125,17688.38671875,0
"766","PSID",0,27,12,0,0,0,0,19200.814453125,19514.515625,23643.625
"767","PSID",0,29,14,0,0,1,0,19200.814453125,21483.87109375,23052.53515625
"768","PSID",0,25,16,0,0,1,0,19200.814453125,22558.064453125,33396.62109375
"769","PSID",0,26,12,0,0,1,0,19263.51171875,13024.5966796875,24627.791015625
"770","PSID",0,22,14,0,0,1,0,19279.185546875,17616.7734375,17289.400390625
"771","PSID",0,28,12,0,0,1,0,19298.77734375,0,29554.53125
"772","PSID",0,46,12,0,0,1,0,19394.78125,19201.2109375,20431.048828125
"773","PSID",0,33,17,0,0,0,0,19396.740234375,0,1539.79113769531
"774","PSID",0,23,12,0,0,1,0,19396.740234375,12532.2578125,25121.3515625
"775","PSID",0,23,12,0,0,1,0,19396.740234375,12532.2578125,0
"776","PSID",0,23,13,0,0,1,0,19396.740234375,17903.2265625,31032.2578125
"777","PSID",0,26,16,0,0,1,0,19396.740234375,25780.64453125,25564.669921875
"778","PSID",0,24,16,1,0,0,0,19494.705078125,15217.7421875,23643.625
"779","PSID",0,37,12,1,0,1,0,19586.7890625,12030.9677734375,14777.265625
"780","PSID",0,50,16,0,0,0,0,19592.66796875,0,23643.625
"781","PSID",0,26,13,0,0,1,0,19592.66796875,0,23643.625
"782","PSID",0,21,12,1,0,0,0,19592.66796875,716.129028320312,22165.8984375
"783","PSID",0,25,12,1,0,1,0,19592.66796875,5370.9677734375,24642.568359375
"784","PSID",0,24,13,1,0,1,0,19592.66796875,11637.0966796875,18442.02734375
"785","PSID",0,24,12,1,0,0,0,19592.66796875,11995.1611328125,19210.4453125
"786","PSID",0,32,14,1,0,1,0,19592.66796875,12335.3232421875,14777.265625
"787","PSID",0,27,16,0,0,1,0,19592.66796875,12532.2578125,17720.896484375
"788","PSID",0,21,12,0,1,1,0,19592.66796875,12532.2578125,17732.71875
"789","PSID",0,24,16,0,0,1,0,19592.66796875,12890.3232421875,31032.2578125
"790","PSID",0,45,14,0,0,1,0,19592.66796875,13606.4521484375,17732.71875
"791","PSID",0,38,12,0,0,1,0,19592.66796875,13964.515625,16286.025390625
"792","PSID",0,27,15,0,0,1,0,19592.66796875,14859.6767578125,23643.625
"793","PSID",0,20,12,1,0,1,0,19592.66796875,16709.080078125,12708.44921875
"794","PSID",0,23,12,1,0,1,0,19592.66796875,17008.064453125,22165.8984375
"795","PSID",0,33,12,0,0,1,0,19592.66796875,17008.064453125,25014.955078125
"796","PSID",0,24,13,0,0,1,0,19592.66796875,17187.09765625,22313.671875
"797","PSID",0,44,12,0,0,1,0,19592.66796875,17187.09765625,15368.3564453125
"798","PSID",0,34,12,1,0,1,0,19592.66796875,17366.12890625,19210.4453125
"799","PSID",0,23,12,1,0,1,0,19592.66796875,17366.12890625,14777.265625
"800","PSID",0,27,12,1,0,1,0,19592.66796875,17724.193359375,25121.3515625
"801","PSID",0,25,16,0,0,1,0,19592.66796875,17903.2265625,25712.44140625
"802","PSID",0,22,12,0,0,1,0,19592.66796875,17903.2265625,23643.625
"803","PSID",0,24,16,0,0,0,0,19592.66796875,17903.2265625,16993.85546875
"804","PSID",0,23,12,0,0,1,0,19592.66796875,17903.2265625,16254.9921875
"805","PSID",0,31,16,0,0,1,0,19592.66796875,17903.2265625,17732.71875
"806","PSID",0,23,12,1,0,1,0,19592.66796875,17903.2265625,26599.078125
"807","PSID",0,27,12,0,0,1,0,19592.66796875,18082.2578125,32657.7578125
"808","PSID",0,20,12,1,0,1,0,19592.66796875,18619.35546875,23643.625
"809","PSID",0,20,12,0,0,1,0,19592.66796875,18798.38671875,17732.71875
"810","PSID",0,52,15,0,0,1,0,19592.66796875,18798.38671875,17437.173828125
"811","PSID",0,33,16,0,0,1,0,19592.66796875,19335.484375,26599.078125
"812","PSID",0,40,12,0,0,1,0,19592.66796875,19335.484375,21279.263671875
"813","PSID",0,31,12,1,0,1,0,19592.66796875,19466.177734375,20259.630859375
"814","PSID",0,35,12,0,0,1,0,19592.66796875,19693.548828125,22535.330078125
"815","PSID",0,33,12,0,0,0,0,19592.66796875,19693.548828125,13299.5390625
"816","PSID",0,22,12,0,0,1,0,19592.66796875,19693.548828125,17732.71875
"817","PSID",0,29,16,1,0,1,0,19592.66796875,20588.7109375,42854.0703125
"818","PSID",0,26,12,0,0,1,0,19592.66796875,21125.806640625,21982.66015625
"819","PSID",0,23,12,0,0,1,0,19592.66796875,21215.322265625,24884.916015625
"820","PSID",0,30,12,0,0,1,0,19592.66796875,21483.87109375,23348.080078125
"821","PSID",0,43,12,0,0,1,0,19592.66796875,21483.87109375,22165.8984375
"822","PSID",0,43,12,0,0,1,0,19592.66796875,21483.87109375,22165.8984375
"823","PSID",0,31,12,0,0,1,0,19592.66796875,21483.87109375,25121.3515625
"824","PSID",0,23,12,0,0,1,0,19592.66796875,21483.87109375,20688.171875
"825","PSID",0,23,13,0,0,1,0,19592.66796875,21483.87109375,21279.263671875
"826","PSID",0,28,16,0,0,1,0,19592.66796875,21483.87109375,32509.984375
"827","PSID",0,30,12,0,0,1,0,19592.66796875,21483.87109375,29554.53125
"828","PSID",0,53,12,1,0,1,0,19592.66796875,21483.87109375,23643.625
"829","PSID",0,32,12,0,0,1,0,19592.66796875,21483.87109375,29554.53125
"830","PSID",0,43,12,0,0,1,0,19592.66796875,21739.88671875,29338.783203125
"831","PSID",0,43,12,0,0,1,0,19592.66796875,21739.88671875,29338.783203125
"832","PSID",0,37,17,0,0,0,0,19592.66796875,23005.64453125,22165.8984375
"833","PSID",0,23,12,1,0,1,0,19592.66796875,23274.193359375,21427.03515625
"834","PSID",0,28,12,1,0,1,0,19592.66796875,24169.35546875,25860.21484375
"835","PSID",0,27,14,1,0,0,0,19592.66796875,25064.515625,28815.66796875
"836","PSID",0,46,12,0,0,0,0,19592.66796875,25064.515625,29554.53125
"837","PSID",0,30,12,1,0,1,0,19592.66796875,26854.83984375,25897.158203125
"838","PSID",0,35,17,0,0,1,0,19592.66796875,44758.06640625,36943.1640625
"839","PSID",0,26,15,0,0,1,0,19596.587890625,19335.484375,23643.625
"840","PSID",0,25,12,0,0,1,0,19641.650390625,8736.7744140625,23643.625
"841","PSID",0,24,12,0,0,1,0,19706.3046875,6624.193359375,25121.3515625
"842","PSID",0,22,14,0,0,1,0,19727.857421875,20141.12890625,22284.1171875
"843","PSID",0,27,13,0,0,1,0,19735.6953125,20051.61328125,36943.1640625
"844","PSID",0,36,12,1,0,1,0,19749.408203125,25064.515625,23643.625
"845","PSID",0,35,13,0,0,1,0,19788.595703125,21269.03125,14777.265625
"846","PSID",0,34,12,1,0,1,0,19788.595703125,23274.193359375,31032.2578125
"847","PSID",0,28,14,0,0,1,0,19984.521484375,12532.2578125,31032.2578125
"848","PSID",0,18,12,0,0,1,0,19984.521484375,23274.193359375,26599.078125
"849","PSID",0,21,12,0,0,1,0,20068.76953125,21215.322265625,56892.47265625
"850","PSID",0,28,16,1,0,1,0,20082.484375,19335.484375,21279.263671875
"851","PSID",0,24,14,0,0,1,0,20141.263671875,0,0
"852","PSID",0,30,12,0,0,1,0,20180.447265625,15754.8388671875,33987.7109375
"853","PSID",0,42,12,0,0,1,0,20180.447265625,17455.64453125,0
"854","PSID",0,24,12,0,0,1,0,20180.447265625,19693.548828125,29554.53125
"855","PSID",0,40,12,0,0,1,0,20180.447265625,19693.548828125,17732.71875
"856","PSID",0,25,17,0,0,1,0,20180.447265625,21036.2890625,22904.76171875
"857","PSID",0,27,17,0,0,1,0,20180.447265625,21578.7578125,28520.123046875
"858","PSID",0,24,16,0,0,1,0,20200.041015625,17903.2265625,42854.0703125
"859","PSID",0,25,16,1,0,0,0,20233.34765625,19335.484375,23052.53515625
"860","PSID",0,53,16,0,0,1,0,20343.06640625,20112.484375,19930.09765625
"861","PSID",0,28,12,0,0,1,0,20376.375,17903.2265625,32509.984375
"862","PSID",0,20,12,0,0,1,0,20376.375,18655.16015625,16993.85546875
"863","PSID",0,26,12,0,0,1,0,20376.375,20946.7734375,22165.8984375
"864","PSID",0,33,12,0,0,1,0,20503.7265625,21483.87109375,20688.171875
"865","PSID",0,24,14,0,0,0,0,20572.30078125,11637.0966796875,12412.9033203125
"866","PSID",0,38,12,1,0,0,0,20572.30078125,14322.5810546875,16254.9921875
"867","PSID",0,27,12,0,0,1,0,20572.30078125,17545.16015625,24530.26171875
"868","PSID",0,27,16,0,0,1,0,20572.30078125,18619.35546875,88663.59375
"869","PSID",0,31,13,0,0,1,0,20572.30078125,18798.38671875,29554.53125
"870","PSID",0,26,15,0,0,1,0,20572.30078125,18798.38671875,23643.625
"871","PSID",0,28,16,0,0,1,0,20572.30078125,18798.38671875,22165.8984375
"872","PSID",0,26,17,0,0,1,0,20572.30078125,18977.419921875,35465.4375
"873","PSID",0,52,12,0,0,1,0,20572.30078125,18977.419921875,20688.171875
"874","PSID",0,25,12,0,0,1,0,20572.30078125,20588.7109375,22461.443359375
"875","PSID",0,24,12,0,0,1,0,20572.30078125,20767.7421875,22165.8984375
"876","PSID",0,41,12,0,0,1,0,20572.30078125,21483.87109375,25310.501953125
"877","PSID",0,40,12,0,0,1,0,20572.30078125,24772.693359375,32586.826171875
"878","PSID",0,40,12,0,0,1,0,20572.30078125,24772.693359375,32586.826171875
"879","PSID",0,32,13,0,0,1,0,20572.30078125,25064.515625,7388.6328125
"880","PSID",0,24,12,1,0,1,0,20572.30078125,25959.677734375,31032.2578125
"881","PSID",0,46,12,1,0,1,0,20572.30078125,32225.806640625,7882.193359375
"882","PSID",0,31,13,0,0,1,0,20572.30078125,33658.06640625,31032.2578125
"883","PSID",0,25,15,0,0,0,0,20738.83984375,21483.87109375,39011.98046875
"884","PSID",0,29,12,0,0,1,0,20768.228515625,0,44331.796875
"885","PSID",0,25,14,0,0,0,0,20768.228515625,14322.5810546875,17437.173828125
"886","PSID",0,42,16,0,0,1,0,20768.228515625,19693.548828125,22165.8984375
"887","PSID",0,24,12,0,0,1,0,20768.228515625,23274.193359375,27485.71484375
"888","PSID",0,25,14,1,0,1,0,20768.228515625,23274.193359375,26303.533203125
"889","PSID",0,44,12,0,0,1,0,20895.580078125,12174.1943359375,20963.029296875
"890","PSID",0,27,12,0,0,0,0,20964.154296875,18440.322265625,23348.080078125
"891","PSID",0,28,14,0,0,1,0,20964.154296875,20588.7109375,28446.236328125
"892","PSID",0,33,16,0,0,1,0,20964.154296875,21483.87109375,22018.126953125
"893","PSID",0,25,16,0,0,1,0,20964.154296875,24706.451171875,26229.646484375
"894","PSID",0,26,12,1,0,1,0,21116.978515625,22379.03125,25121.3515625
"895","PSID",0,39,12,0,0,1,0,21138.529296875,20366.7109375,15049.1669921875
"896","PSID",0,31,14,0,0,1,0,21140.48828125,20141.12890625,19653.763671875
"897","PSID",0,31,14,0,0,1,0,21140.48828125,20141.12890625,19653.763671875
"898","PSID",0,23,13,1,0,1,0,21160.080078125,17903.2265625,23643.625
"899","PSID",0,42,12,0,0,1,0,21160.080078125,21483.87109375,12232.62109375
"900","PSID",0,36,14,0,0,1,0,21160.080078125,23460.38671875,0
"901","PSID",0,26,12,0,0,1,0,21160.080078125,24169.35546875,21279.263671875
"902","PSID",0,46,17,0,0,0,0,21258.044921875,24094.16015625,24787.38671875
"903","PSID",0,31,12,0,0,1,0,21356.0078125,15038.7099609375,35465.4375
"904","PSID",0,27,12,1,0,1,0,21356.0078125,20588.7109375,21722.580078125
"905","PSID",0,25,12,0,1,1,0,21512.748046875,26586.2890625,25558.759765625
"906","PSID",0,42,16,0,0,1,0,21551.935546875,0,41376.34375
"907","PSID",0,28,12,0,0,1,0,21551.935546875,8366.177734375,0
"908","PSID",0,28,12,0,0,1,0,21551.935546875,10562.9033203125,21722.580078125
"909","PSID",0,27,13,0,0,1,0,21551.935546875,14322.5810546875,16254.9921875
"910","PSID",0,35,12,1,0,1,0,21551.935546875,14322.5810546875,15638.7802734375
"911","PSID",0,35,12,1,0,1,0,21551.935546875,14322.5810546875,15638.7802734375
"912","PSID",0,26,12,0,0,1,0,21551.935546875,15217.7421875,26599.078125
"913","PSID",0,19,12,0,0,1,0,21551.935546875,15754.8388671875,19210.4453125
"914","PSID",0,29,12,0,0,1,0,21551.935546875,17008.064453125,20688.171875
"915","PSID",0,34,12,1,0,1,0,21551.935546875,17903.2265625,25121.3515625
"916","PSID",0,28,16,0,0,1,0,21551.935546875,18619.35546875,44331.796875
"917","PSID",0,31,16,0,0,1,0,21551.935546875,18798.38671875,23348.080078125
"918","PSID",0,37,15,1,0,0,0,21551.935546875,19210.16015625,17732.71875
"919","PSID",0,40,12,0,0,1,0,21551.935546875,19693.548828125,31032.2578125
"920","PSID",0,37,12,0,0,1,0,21551.935546875,19693.548828125,44331.796875
"921","PSID",0,48,12,0,0,1,0,21551.935546875,20230.64453125,0
"922","PSID",0,43,12,0,0,1,0,21551.935546875,20588.7109375,19210.4453125
"923","PSID",0,26,16,0,0,1,0,21551.935546875,20588.7109375,28815.66796875
"924","PSID",0,29,12,0,0,1,0,21551.935546875,20588.7109375,19949.30859375
"925","PSID",0,27,12,0,0,1,0,21551.935546875,21120.435546875,23052.53515625
"926","PSID",0,22,14,0,0,1,0,21551.935546875,21483.87109375,23200.306640625
"927","PSID",0,23,12,0,0,1,0,21551.935546875,21483.87109375,26599.078125
"928","PSID",0,21,12,0,0,1,0,21551.935546875,21483.87109375,12534.0771484375
"929","PSID",0,36,12,0,0,1,0,21551.935546875,21483.87109375,23643.625
"930","PSID",0,26,16,0,0,1,0,21551.935546875,21483.87109375,29492.466796875
"931","PSID",0,33,12,0,0,1,0,21551.935546875,21483.87109375,21427.03515625
"932","PSID",0,37,12,0,0,1,0,21551.935546875,22379.03125,24382.48828125
"933","PSID",0,29,16,0,0,0,0,21551.935546875,22737.09765625,33248.84765625
"934","PSID",0,25,14,0,0,1,0,21551.935546875,22916.12890625,31505.130859375
"935","PSID",0,27,16,0,0,1,0,21551.935546875,23274.193359375,27633.486328125
"936","PSID",0,41,17,0,0,1,0,21551.935546875,23274.193359375,22904.76171875
"937","PSID",0,29,16,0,0,1,0,21551.935546875,23274.193359375,23643.625
"938","PSID",0,34,14,0,0,1,0,21551.935546875,23274.193359375,22165.8984375
"939","PSID",0,45,12,0,0,1,0,21551.935546875,23632.2578125,26633.06640625
"940","PSID",0,41,12,1,0,1,0,21551.935546875,24885.484375,21427.03515625
"941","PSID",0,35,13,1,0,1,0,21551.935546875,25959.677734375,26423.228515625
"942","PSID",0,23,12,0,0,1,0,21551.935546875,25959.677734375,58665.74609375
"943","PSID",0,43,17,0,0,0,0,21551.935546875,25959.677734375,36943.1640625
"944","PSID",0,21,12,0,0,1,0,21551.935546875,26138.7109375,38420.890625
"945","PSID",0,22,12,0,0,1,0,21551.935546875,26765.322265625,35465.4375
"946","PSID",0,25,17,0,0,1,0,21551.935546875,31151.61328125,53937.01953125
"947","PSID",0,23,16,0,0,1,0,21551.935546875,35806.453125,44331.796875
"948","PSID",0,28,14,0,0,1,0,21649.8984375,26854.83984375,22165.8984375
"949","PSID",0,44,13,0,0,1,0,21679.287109375,21918.919921875,22165.8984375
"950","PSID",0,23,12,0,0,0,0,21747.861328125,11413.3056640625,2216.58984375
"951","PSID",0,39,14,0,0,1,0,21747.861328125,21841.935546875,18619.35546875
"952","PSID",0,23,12,0,0,1,0,21865.41796875,21483.87109375,25121.3515625
"953","PSID",0,24,14,1,0,1,0,21869.3359375,26353.548828125,18767.126953125
"954","PSID",0,24,13,0,1,1,0,21922.236328125,24742.2578125,35317.6640625
"955","PSID",0,51,12,0,0,1,0,21943.787109375,19156.451171875,24382.48828125
"956","PSID",0,34,12,0,0,1,0,21943.787109375,20409.677734375,21131.490234375
"957","PSID",0,27,12,0,0,1,0,21943.787109375,20588.7109375,18323.810546875
"958","PSID",0,29,17,0,0,1,0,21943.787109375,21752.419921875,22165.8984375
"959","PSID",0,26,14,1,0,1,0,21943.787109375,25959.677734375,36943.1640625
"960","PSID",0,26,13,0,1,1,0,21953.5859375,5671.74169921875,25860.21484375
"961","PSID",0,23,14,0,0,0,0,22139.71484375,18798.38671875,41376.34375
"962","PSID",0,46,12,0,0,1,0,22139.71484375,22622.515625,23643.625
"963","PSID",0,27,12,0,0,0,0,22139.71484375,25422.580078125,61768.97265625
"964","PSID",0,30,17,1,0,1,0,22139.71484375,27929.03125,33248.84765625
"965","PSID",0,25,12,1,0,1,0,22139.71484375,33300,29554.53125
"966","PSID",0,27,14,0,0,1,0,22218.0859375,23306.419921875,26599.078125
"967","PSID",0,27,17,0,0,1,0,22237.677734375,22379.03125,14777.265625
"968","PSID",0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
"969","PSID",0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
"970","PSID",0,50,12,0,0,1,0,22306.25390625,27544.11328125,26876.890625
"971","PSID",0,48,12,0,0,1,0,22321.927734375,23881.11328125,25399.1640625
"972","PSID",0,24,16,0,0,1,0,22335.642578125,22880.322265625,29037.326171875
"973","PSID",0,25,12,0,1,1,0,22335.642578125,24169.35546875,31032.2578125
"974","PSID",0,37,12,0,0,1,0,22441.44140625,16385.03125,23269.759765625
"975","PSID",0,37,12,0,0,1,0,22441.44140625,16385.03125,23269.759765625
"976","PSID",0,29,12,1,0,1,0,22531.568359375,18619.35546875,23643.625
"977","PSID",0,27,15,0,0,1,0,22531.568359375,20588.7109375,35465.4375
"978","PSID",0,41,12,0,1,1,0,22531.568359375,20946.7734375,22165.8984375
"979","PSID",0,29,12,0,0,1,0,22531.568359375,21483.87109375,22165.8984375
"980","PSID",0,27,16,0,0,1,0,22531.568359375,21483.87109375,23643.625
"981","PSID",0,44,12,0,0,1,0,22531.568359375,22379.03125,23643.625
"982","PSID",0,26,13,0,0,1,0,22531.568359375,22379.03125,37238.7109375
"983","PSID",0,34,12,0,0,1,0,22531.568359375,22379.03125,26599.078125
"984","PSID",0,20,12,0,0,1,0,22531.568359375,23274.193359375,24382.48828125
"985","PSID",0,43,14,0,0,1,0,22531.568359375,23274.193359375,28520.123046875
"986","PSID",0,47,12,0,1,1,0,22531.568359375,25028.7109375,25564.669921875
"987","PSID",0,31,12,0,0,1,0,22531.568359375,25064.515625,29554.53125
"988","PSID",0,33,12,0,0,1,0,22531.568359375,26496.7734375,24973.578125
"989","PSID",0,24,12,1,0,0,0,22531.568359375,26854.83984375,29554.53125
"990","PSID",0,27,16,0,0,0,0,22531.568359375,30435.484375,42854.0703125
"991","PSID",0,23,14,0,0,1,0,22531.568359375,33658.06640625,26599.078125
"992","PSID",0,27,17,0,0,1,0,22594.265625,18261.2890625,28815.66796875
"993","PSID",0,50,16,0,0,0,0,22629.53125,19693.548828125,17732.71875
"994","PSID",0,22,14,0,0,1,0,22682.431640625,24706.451171875,20688.171875
"995","PSID",0,31,12,1,0,1,0,22727.494140625,1503.87097167969,27781.259765625
"996","PSID",0,34,12,0,0,1,0,22727.494140625,18619.35546875,20688.171875
"997","PSID",0,28,12,0,0,1,0,22727.494140625,20051.61328125,22904.76171875
"998","PSID",0,26,12,0,0,1,0,22727.494140625,21483.87109375,26599.078125
"999","PSID",0,46,12,0,0,1,0,22727.494140625,21841.935546875,22904.76171875
"1000","PSID",0,27,17,0,0,1,0,22727.494140625,22379.03125,24086.943359375
"1001","PSID",0,47,13,0,0,1,0,22727.494140625,22558.064453125,24382.48828125
"1002","PSID",0,29,17,0,0,1,0,22923.421875,21483.87109375,27042.396484375
"1003","PSID",0,24,16,0,0,0,0,22923.421875,22379.03125,26451.306640625
"1004","PSID",0,30,16,0,0,1,0,22923.421875,23274.193359375,28076.8046875
"1005","PSID",0,23,12,0,0,1,0,22982.19921875,24033.2890625,14777.265625
"1006","PSID",0,27,15,0,0,1,0,23119.34765625,0,0
"1007","PSID",0,25,12,0,0,1,0,23119.34765625,24074.46875,25195.23828125
"1008","PSID",0,26,12,0,0,1,0,23315.275390625,26767.11328125,27633.486328125
"1009","PSID",0,26,12,0,0,1,0,23511.201171875,0,0
"1010","PSID",0,25,12,0,0,1,0,23511.201171875,11279.0322265625,21279.263671875
"1011","PSID",0,32,12,0,0,1,0,23511.201171875,13785.484375,31032.2578125
"1012","PSID",0,32,12,0,1,1,0,23511.201171875,13964.515625,66497.6953125
"1013","PSID",0,50,16,0,0,0,0,23511.201171875,14322.5810546875,39973.98046875
"1014","PSID",0,25,13,0,0,0,0,23511.201171875,14322.5810546875,20850.72265625
"1015","PSID",0,33,12,1,0,1,0,23511.201171875,14322.5810546875,23643.625
"1016","PSID",0,27,12,0,0,1,0,23511.201171875,15038.7099609375,12738.0029296875
"1017","PSID",0,28,16,1,0,1,0,23511.201171875,16112.9033203125,22018.126953125
"1018","PSID",0,28,12,0,0,1,0,23511.201171875,16112.9033203125,0
"1019","PSID",0,38,12,0,0,1,0,23511.201171875,16112.9033203125,30293.39453125
"1020","PSID",0,31,12,0,0,1,0,23511.201171875,17903.2265625,22165.8984375
"1021","PSID",0,28,12,0,0,1,0,23511.201171875,18798.38671875,36943.1640625
"1022","PSID",0,43,12,1,0,1,0,23511.201171875,19421.419921875,13559.619140625
"1023","PSID",0,37,17,1,0,1,0,23511.201171875,19693.548828125,76841.78125
"1024","PSID",0,37,17,1,0,1,0,23511.201171875,19693.548828125,76841.78125
"1025","PSID",0,23,12,0,0,1,0,23511.201171875,19854.677734375,18914.900390625
"1026","PSID",0,55,12,0,0,1,0,23511.201171875,20588.7109375,22165.8984375
"1027","PSID",0,34,17,0,0,1,0,23511.201171875,20588.7109375,23421.966796875
"1028","PSID",0,28,17,0,0,1,0,23511.201171875,20946.7734375,69453.1484375
"1029","PSID",0,31,14,0,0,1,0,23511.201171875,21483.87109375,27830.025390625
"1030","PSID",0,28,12,0,0,1,0,23511.201171875,21483.87109375,23643.625
"1031","PSID",0,25,12,0,1,1,0,23511.201171875,21483.87109375,25121.3515625
"1032","PSID",0,54,15,0,0,1,0,23511.201171875,21483.87109375,59109.0625
"1033","PSID",0,42,12,1,0,0,0,23511.201171875,21483.87109375,22165.8984375
"1034","PSID",0,35,12,0,0,1,0,23511.201171875,21483.87109375,29554.53125
"1035","PSID",0,27,13,0,0,0,0,23511.201171875,21483.87109375,22165.8984375
"1036","PSID",0,45,12,0,0,1,0,23511.201171875,21483.87109375,0
"1037","PSID",0,26,12,1,0,1,0,23511.201171875,21483.87109375,31623.349609375
